cache-misses-1,node-loads-1,branch-misses-1,branch-load-misses-1,cache-misses-2,node-loads-2,branch-misses-2,branch-load-misses-2,cache-misses-3,node-loads-3,branch-misses-3,branch-load-misses-3,cache-misses-4,node-loads-4,branch-misses-4,branch-load-misses-4,cache-misses-5,node-loads-5,branch-misses-5,branch-load-misses-5,label
34047717,2392264,28804879,28805644,77896241,5853626,51207207,51207533,77403325,5895861,42954844,42955697,70779157,5009620,33127503,33126138,46659430,3243114,16904206,16904949,30
31352373,2217555,22008466,22009019,75021777,5947505,46369552,46370541,62433212,4881589,32826719,32825325,75215515,5588081,31609921,31611205,75207515,5623422,26620439,26619933,3
35897965,2541075,31655500,31657310,77629101,6014778,49205671,49205586,75561854,5905466,40185416,40184206,50965749,3581993,23553400,23553345,47968004,3415852,17785533,17785368,26
38121121,2725772,32765355,32765534,72859442,5490977,46226100,46226088,62450349,4845132,38071033,38072791,60162209,4224866,29158223,29156584,45437026,3179136,16984942,16985565,17
34968543,2391556,30411996,30413086,76590771,5860485,49705999,49706974,71746729,5407353,37329960,37328627,80076093,5931709,41529463,41529771,64244647,4631039,28656825,28656151,8
37613114,2653606,31940160,31941646,77749189,5982823,52799503,52800066,81822638,6349724,41323268,41321715,64691238,4594689,38344021,38343932,47156910,3401888,17194011,17194276,29
37728750,2678367,32546433,32547443,76553018,5898308,49000447,49001019,83690595,6646251,43394532,43394891,71554680,5077057,47676071,47678180,91178076,7017163,36122741,36119014,15
35044052,2427884,30225499,30227486,79232629,6085908,50930204,50928796,57322278,4239929,27373838,27374043,56375541,4043685,30480835,30480172,45186908,3122397,16554371,16554545,10
32705291,2239995,28188011,28188931,76556705,5948380,50878106,50878634,60172580,4585181,29150272,29149214,75136584,5574216,37041200,37041947,61648861,4464428,26680007,26679187,14
33334092,2256711,27752562,27753554,73925763,5749854,50269760,50270563,77753148,6203536,38393677,38392439,66431398,4716536,43593886,43594705,87980158,6757695,48424548,48423403,4
33617800,2428618,22499984,22500750,71206688,5641200,44085119,44085530,63348137,5000045,32870090,32869972,78172167,5816265,34821956,34821463,72578159,5468052,24346508,24346133,3
37281859,2551922,32387045,32387149,76979262,5973280,48688391,48689568,60140475,4678873,33507758,33507940,59494290,4292963,36386377,36386025,64780704,4818505,26905396,26905707,2
32699508,2323806,22500252,22500794,76635157,5909182,46677328,46678432,79516831,6514663,37987216,37986412,64326100,4986668,34342195,34343115,94165736,7429047,44356687,44357589,4
34148581,2433050,23996037,23996445,76513557,5830873,44821260,44823040,70711823,5697290,35935334,35935277,60986990,4895058,32434067,32432958,89310717,6927035,37119520,37119548,2
33046976,2276167,27762404,27763442,69224962,5009724,45538704,45538021,63313895,4930641,38758664,38761038,57333098,4072940,25638100,25635675,50853922,3636102,33841583,33841433,19
36947478,2639958,32134396,32134732,63807918,4542267,41194456,41194129,50620489,3703620,26675806,26676284,52038845,3891204,21126411,21126661,46611117,3570658,26045922,26045185,18
37870666,2647256,31272711,31272736,77399485,6046446,48765665,48766913,57878938,4354031,27998233,27997837,78253102,5934776,39744978,39745884,69789755,5060316,32588395,32587379,14
31566116,2087335,27905024,27905835,77076357,5939586,51142836,51142922,79284070,6225754,41293643,41295512,75960574,5342649,50165211,50164138,62944883,4715840,25298958,25297515,15
34699630,2401826,30842718,30843899,75816360,5846278,49769269,49768728,79638248,5937751,42542780,42543051,54096050,3900293,23400926,23400326,45550233,3187805,35207367,35207430,23
33716250,2325193,28366885,28367916,77513913,5972406,53255214,53254740,72476484,5543345,42787746,42787903,70512254,5021567,37352283,37352207,67172597,4768038,30110637,30110899,29
33263800,2234890,27288736,27289069,79167278,6105331,50759683,50760948,65710001,5144536,38097307,38096897,64173245,4682368,38483467,38482543,56703985,4166849,23568405,23568920,2
36463867,2567895,30380881,30381740,64481922,4584360,42543415,42542561,41346238,2972624,22659665,22660020,59055651,4362658,30763958,30764280,57886474,4477839,25299909,25300478,18
32690703,2299256,23380801,23380913,62916009,5031191,34849530,34853177,80308115,6305854,36918823,36915752,67545082,5392014,37661726,37662010,68836473,5293736,23139560,23138680,5
34774720,2417672,29714663,29715569,77982072,6082800,52311559,52311821,86882027,6848698,42401786,42401757,46855598,3263642,30172464,30171527,50241718,3536940,22094847,22094988,25
33226926,2435496,22830614,22832097,76686891,5984735,45699896,45700019,80162513,6521704,34471354,34471902,51501118,3882600,27550606,27548676,46356429,3205178,16901249,16901329,1
34636235,2400426,28568023,28569422,75817283,5818311,51590567,51592862,80413867,6074829,48718715,48716870,49350784,3606006,21323950,21322356,48163984,3437202,19756675,19756926,25
34515879,2386360,29954645,29956085,83374287,6457754,51227847,51228087,73858908,5611934,42935958,42936296,57406252,4119074,27874006,27872352,49461641,3563847,18486800,18487811,27
36506792,2527666,31393014,31394358,65989214,4751600,42216612,42215589,75984892,5902880,45536690,45536950,62149553,4366004,30405078,30405088,50769510,3676191,19275153,19276345,23
29851374,2222177,18509599,18510284,66356062,4948978,44606091,44608210,47899827,3784133,23456863,23455548,79600451,6218328,34448982,34448610,73860022,5478099,30186517,30185656,7
36596891,2621299,31497310,31498119,76643462,5846948,49419865,49420769,53081950,4030805,33126245,33126306,48996873,3378111,17694977,17693464,42275341,3190098,19247418,19247691,22
33992124,2356797,29589619,29591658,76513292,5887875,49697394,49696636,83703693,6464217,37887323,37886249,60525974,4419882,29499424,29499516,53409937,3821517,23042694,23042645,16
37482924,2619960,32525084,32525110,64946209,4658457,40601520,40601964,65728008,5152664,38271518,38271329,72154770,5118633,35861368,35861609,60405062,4371800,29064356,29064944,28
36432308,2599771,31843212,31843707,79539708,6010459,51632187,51632674,74247034,5914383,42440044,42441211,66151315,4653616,38993894,38993113,49749080,3454770,19261834,19260775,29
32406560,2206960,28319553,28319952,79326054,6022097,51643073,51645734,64382431,4881501,40808639,40806274,58357882,4154560,27171330,27173288,46213981,3221732,17082713,17080985,17
32101005,2179395,28041947,28042347,77792639,6047732,51101829,51102079,59434377,4321301,31476226,31477042,58963887,4297037,25516558,25516102,71162895,5248536,31656206,31656216,14
34455734,2376392,30395563,30396448,66705251,4790535,44802929,44802331,48102343,3443864,26794092,26796005,56485042,4177153,27168239,27166268,40859649,3169976,19681274,19681944,18
35394947,2469838,30327062,30327667,81345882,6285526,52512960,52514410,71392554,5429470,40228556,40227733,46144315,3125758,21477380,21476390,47069731,3316471,17283611,17284164,22
34328515,2388500,28688389,28689675,66726123,4798062,43839252,43837974,48686705,3552686,25699838,25701202,51286155,3779396,21069087,21068023,45812331,3498804,25648231,25647923,18
32249109,2208031,27017201,27018405,77709988,5978638,51735308,51735486,60348126,4543222,28445839,28447297,67160066,4954310,33772277,33771040,63559554,4662518,25665525,25664248,14
31054859,2217980,21786930,21787851,71106640,5572193,48312580,48312565,62049248,4897746,33018882,33018753,79720593,6048336,33425332,33426729,68749289,5151421,23010242,23008345,3
32450276,2230422,28564035,28564435,69447995,4996084,44638413,44638132,47268384,3506339,25575719,25577217,82054657,6166665,42323602,42322716,59369306,4401086,22103060,22103693,18
36937983,2595400,31946091,31946496,77902986,6019554,49375968,49376810,71646706,5339395,39895739,39894874,53793783,3847790,24857105,24857052,47139318,3268247,17198726,17198861,21
33141341,2261543,28675701,28676336,78952115,6044778,52467647,52468480,71570975,5408481,41876468,41875952,74812664,5447828,37360377,37361565,66286555,4680779,67647245,67647916,24
32695870,2241867,28856266,28857066,68501517,4925642,44180699,44179902,60563540,4605339,35792167,35792488,63595611,4533995,28637870,28637888,51689303,3657597,27031397,27034122,19
39164046,2807561,33386666,33388091,75241657,5737632,49434822,49434929,70982493,5417513,40785346,40785222,59446184,4282530,22748721,22748399,92890592,7507793,32244746,32243916,26
33197611,2289663,28406713,28407074,68287109,4885048,45126744,45126656,61934696,4806556,36746965,36746696,65466327,4636250,28587781,28588055,48871658,3452581,32901312,32902818,19
30122240,2244818,20225659,20225806,68566483,5183926,43760057,43761866,80832140,6707145,36704769,36706854,73547019,5989591,34693929,34692547,95488091,7467732,36403911,36402549,6
36675895,2565869,32003428,32003851,79429065,6196437,50480566,50481631,77112906,6003275,40171234,40172266,60939276,4315422,32787199,32785328,49119614,3490112,17772491,17772152,26
32063505,2184708,27584863,27585549,78450069,5983223,52829807,52830469,64774070,5125864,33886857,33886026,48939417,3462773,22876017,22875822,43133862,3005317,16033707,16033717,4
35827333,2475589,31675734,31676086,78737306,5974356,47983157,47984148,62096445,4722550,38697086,38697447,59653510,4199457,28291528,28290385,47377321,3357747,17058696,17058467,17
36421439,2669951,24268009,24268989,79761277,6240639,46460579,46460794,76593723,6114625,34859390,34860313,51350149,3872672,26100120,26098262,47475198,3396273,17002716,17002792,1
33871248,2296082,28462224,28462350,78894083,6142934,50642590,50643634,76146290,5765594,36915341,36915965,83471494,6117397,44515707,44516713,51302474,3648393,20428226,20425756,8
33534672,2271603,28850847,28851636,68085752,4843355,44456631,44456124,46621580,3427543,24357958,24358890,48903607,3585771,21077549,21076668,48006276,3665091,25527814,25528620,7
34393046,2338088,30944462,30946474,67440152,4844764,42516819,42514832,49758129,3634052,28622108,28623421,50032998,3657221,20710709,20710097,45084270,3377395,25793349,25792623,18
31047580,2053044,27878375,27878715,76334280,5749911,50243065,50244381,66979099,5087874,38479465,38478097,64206674,4512586,34957104,34958160,54952714,3831991,24418527,24417192,9
36044588,2550119,31681362,31682665,77382162,6043341,51836717,51836938,69533492,5114250,33824108,33824312,55287354,3860913,28171114,28169744,45386825,3064394,17189602,17189557,11
37754428,2702305,32210511,32210724,77727574,5910587,50082259,50082801,79212038,5962981,42072571,42072726,46538218,3256067,21998849,21998289,48532747,3400864,18238190,18238226,27
34705573,2394402,30655420,30656091,69025770,5021159,44699361,44700580,64126123,4957060,36640674,36639072,56486746,4023592,25806597,25806613,51204467,3689118,35298404,35298513,19
34847495,2446491,30104047,30105276,78896916,6045636,51017494,51018148,86321316,6929567,36667225,36669090,64170010,4701692,32950843,32948440,49370420,3442276,17880582,17879534,16
30970808,2095239,25654900,25655361,76408545,5881716,54077750,54078433,81373513,6358294,38397276,38396192,62258490,4486096,30718329,30718998,46561200,3288198,16683058,16682958,16
36281086,2508166,29914610,29915253,73410104,5411267,47372867,47372885,64442133,4951454,38815944,38815919,62190653,4478424,29288251,29288865,45742375,3182534,17260783,17260342,17
34224383,2374217,29067088,29069706,81948419,6266657,53375369,53374372,69816420,5325765,40751644,40752270,48186853,3324666,22952566,22950471,47183489,3266294,17298862,17299568,22
32206368,2216244,27653078,27655629,76642836,5747443,49562864,49560663,68309338,5151446,39220404,39220735,60248292,4246512,32472129,32471449,58208858,4233774,25204066,25204459,9
39123886,2790422,32273102,32273761,75094684,5579141,46507024,46506616,81582999,6350556,45016007,45016060,55954874,4010953,26839604,26841540,50038330,3478167,21673815,21673518,23
36735055,2596788,30970909,30971829,64989364,4519372,41954257,41953582,52135594,3889909,28074615,28075429,47732130,3447102,18820940,18820622,28664083,2215113,14884870,14884129,20
35616618,2504600,28961820,28962008,75416299,5800866,51533128,51534776,76491585,5887443,41800156,41799743,77345265,5726936,46574572,46574858,64053303,4677419,31565927,31564568,15
34707811,2438512,30104354,30105493,65111393,4616258,43463236,43462350,52084323,3829384,28139183,28141103,59229770,4343823,27959604,27957761,37461564,2952621,17808891,17808561,18
37313716,2670636,32351515,32351560,64180006,4597139,41551357,41551312,50559783,3699122,27557075,27558030,85166906,6593412,40770461,40771202,63408600,4695889,26998891,26997673,18
38341341,2712003,32799393,32800052,70441239,5151895,45599503,45599792,65053431,4963711,34517469,34518308,63683220,4601398,31044334,31043195,48994013,3427669,18276948,18276577,11
34874055,2418537,30302933,30302939,77020129,5899949,50832554,50833632,51377616,3795581,28170454,28172144,61328971,4329945,29752526,29750062,45515776,3157275,16641191,16642082,10
34613915,2421106,29637252,29637534,67373902,4885413,42921483,42921770,56817978,4323349,29764103,29763930,76391951,5654962,37907225,37908048,65348332,4751763,31908493,31907570,28
33559436,2360874,29813232,29813356,75078181,5846243,50315149,50318629,58985313,4496316,29908035,29904977,65196431,4703901,30148828,30149194,66118603,4947151,29008373,29007771,14
35464412,2575176,25552127,25554123,73108673,5532554,45728350,45727394,69459483,5694828,32984022,32983953,69435880,5351170,35164978,35164771,94100462,7379974,39072475,39072620,2
32251141,2162325,27044788,27045432,78712154,5886974,52415898,52415957,56568655,4347301,28439330,28440801,60831434,4257532,29227561,29227726,66599231,4791199,35039268,35039648,5
36198058,2500695,31716096,31716931,71926591,5277563,46981006,46980963,76448268,5975211,42589712,42590555,68795694,4870511,33564023,33562589,47412990,3336057,17205204,17206248,30
35686636,2523183,29387492,29388404,76586928,5824885,51166006,51166588,62941925,4798299,32864869,32863834,70841105,5240680,33727668,33728487,69908549,5065380,32569750,32569380,14
35975096,2535619,31323349,31324018,77163860,6012395,50305639,50306195,59738897,4499718,27225404,27224184,71184575,5230344,36652292,36653118,69980384,5063468,32094093,32094313,14
35527663,2466975,31178193,31178366,73670029,5671523,47785809,47786319,82417261,6330211,42923165,42923130,69526695,4980360,45900229,45899585,52533839,3675820,23521795,23522148,15
32230055,2210333,27203897,27205373,77008066,5917957,52660923,52661326,75569639,5733543,33489922,33490361,68037587,5046981,34599291,34597262,47969949,3427038,17019171,17019773,16
34384311,2362888,29353315,29353634,78118885,6046198,51250308,51251655,77800847,6024891,42641268,42640612,58589162,4199501,27195773,27195071,49062115,3453331,18034790,18034911,26
36766442,2558834,32202268,32202651,76001700,5905391,49870676,49870794,84450742,6508942,41308827,41309687,49813999,3504337,23720365,23720046,49805627,3413724,20535993,20537120,23
31806933,2178953,27739517,27739834,78634705,6021913,51812905,51813810,68428479,5278108,38216558,38217180,58573199,4184996,28438733,28438254,49542918,3440747,18187338,18186324,21
31804941,2266187,21983032,21983826,67521503,5104817,45624280,45625072,81578190,6679485,38209336,38208296,59243763,4558147,33046305,33046863,94967128,7408784,44003399,44004737,4
34393743,2358103,30099482,30099804,73026379,5327987,46597854,46598724,67880973,5194594,39118834,39118335,60326648,4266216,33192207,33191785,57106455,4193387,22180914,22180820,9
36383579,2529284,30331198,30331923,80079014,6196143,51601248,51601850,75370775,5691828,42823171,42822672,85965791,6263186,45714821,45714681,51319308,3612034,18821397,18820979,27
37894777,2716874,31728146,31729412,62262030,4427205,41064379,41063124,50866420,3691359,27695799,27696591,48545061,3534426,18536976,18536666,33573791,2582197,18475840,18475347,20
36502258,2537703,32229326,32229905,75178409,5786177,48104959,48106766,79771954,5959015,41695994,41694293,62055287,4426559,43706592,43707112,53841248,3923265,20689229,20688025,15
35686665,2496736,29396963,29397604,69301822,4951127,43829864,43829537,63964862,5014132,33438137,33438569,55947801,3918832,22480723,22480210,43239649,3031331,17840081,17840780,7
23692644,1788341,15482649,15482845,59141757,4468493,38720167,38721492,74688085,5958754,36553463,36553084,70515264,5791163,30091969,30092442,66592732,5677619,24355465,24355096,5
28421905,2009892,19502974,19503118,69047415,5152172,47793590,47795932,78408372,6680115,33903090,33902057,60480056,4660184,31290424,31293555,84967614,6401174,38021636,38019271,4
34594609,2425266,30042216,30043798,67439356,4874275,42237783,42236965,66183832,5244187,34903045,34903346,65165303,4757658,30739165,30738498,62348837,4396329,32316812,32316762,28
34844937,2409852,28014391,28016657,79181177,6039510,52823689,52821933,61664965,4391820,36200935,36201702,64330686,4590265,30906628,30905705,45418687,3156320,16580106,16580500,11
34269302,2360957,29823696,29824679,78290418,6017496,51215873,51215198,70651992,5369618,41190626,41193090,78461486,5746861,38312422,38310585,62545978,4465313,48499385,48500135,24
33829637,2386479,28977874,28979371,76355358,5682176,51243475,51243588,70473292,5410627,38128967,38130639,57715205,4180568,26203712,26201267,52383640,3729545,23403470,23403598,12
35417989,2469933,31048673,31048972,81477800,6324492,50878604,50879197,73645803,5507091,43348284,43348288,54121513,3900138,23390729,23390054,48083222,3305911,17537876,17538416,27
34922953,2397848,29787562,29788670,78507117,6043451,51007197,51007973,56696105,4195895,26035283,26033792,58929098,4096595,31453632,31453492,46007663,3217778,16804120,16804059,10
37031914,2608026,31659225,31659379,79712972,6184466,51278905,51279635,70112991,5257343,41235514,41236562,47144885,3257203,20680922,20679278,45451224,3169533,16909999,16910611,22
38230972,2770591,25989932,25990721,82735118,6434912,48560213,48560990,78130658,6448209,38918864,38917978,70064269,5198732,29807201,29806818,48686711,3404548,17693518,17693882,1
35152247,2443563,30558916,30559368,75377423,5828822,49404216,49404487,80188571,6093610,41539801,41540370,65813727,4778362,35574934,35573904,56431879,4236819,20026008,20025973,5
35062127,2440755,30072445,30074790,67078441,4842135,42502509,42500168,50060403,3697060,26390031,26390333,47839390,3398771,19181864,19181890,30187557,2375642,15528083,15527751,20
31978432,2182080,27925478,27926682,78038873,6037155,55053971,55054952,76775978,5843219,44992012,44990793,66023850,4752407,34066269,34066552,62962031,4424815,28970965,28970062,29
35372787,2480219,29536541,29537148,71868042,5237080,46881727,46881940,67092001,5211506,40061722,40061177,59712386,4204908,28751311,28751301,44678379,3139614,17108962,17109375,17
36402624,2559580,30170629,30171499,73824038,5713181,49530431,49530744,73883312,5877973,39269418,39269440,67502107,4771081,42489531,42488926,85507198,6488752,48184447,48185744,4
35626033,2527209,29260686,29260822,77276115,6026408,51747598,51748488,81437869,6243348,39375978,39375505,52250814,3700978,25498579,25498897,46217503,3246845,35392727,35392184,23
32697237,2390615,22658016,22658890,76948020,5992827,47489143,47494915,75149199,6125313,37067677,37061129,66582327,5075719,31450822,31452013,88804343,6869651,42398996,42398954,4
35758096,2500643,29533158,29533185,73343270,5661926,47533248,47534785,84024434,6352143,44259066,44257730,58902307,4187073,30172376,30172450,57528324,4379780,19868114,19868197,5
32522166,2242320,27144991,27145017,75398073,5638723,50547764,50548838,73873179,5759844,40172806,40173715,60400649,4344502,26529147,26527850,53313515,3771856,21237698,21238940,12
37242234,2604314,31906548,31906919,75316494,5769653,51607940,51607940,88533290,7150082,43519486,43519974,71526189,5052338,45714443,45713886,48492474,3401977,18456986,18457813,25
32947055,2221773,27943461,27945548,67709167,4852383,46183391,46181310,43139150,3035145,20875730,20876079,52083042,3857991,23574562,23574621,34721152,2693304,16934759,16934737,20
36814697,2580040,31722433,31722934,69960670,5055118,45389235,45388812,64804188,5050754,37959026,37959279,60288227,4311380,29103920,29104804,45957569,3277876,17280718,17279840,17
35314166,2451162,29246933,29247393,84042937,6425993,52902682,52903313,66898174,5037039,37570202,37569994,58490397,4192701,27236370,27235774,47380021,3311697,17175206,17175162,21
32438260,2271187,27298944,27299877,76054986,5817382,52463927,52464369,81621611,6398847,46818741,46818065,46809901,3306709,20641763,20641329,46941193,3255490,17389504,17389537,25
35760103,2498252,28978343,28978609,77342173,5951367,51746850,51748784,72464475,5450639,40255207,40255433,71661825,6029784,36198352,36196690,57353591,4367642,20900589,20900946,24
36404420,2553154,30569334,30571539,66341776,4668516,42295509,42293480,49928616,3615223,26148521,26148988,48816544,3478197,19341194,19340863,32054101,2455470,17817662,17818401,20
37539105,2664617,32047948,32048148,65590423,4685871,41720466,41720275,64540878,5028404,39490271,39492537,54301066,3849735,24502552,24501136,52855585,3863698,35681275,35681404,19
34130882,2350122,30348461,30349391,77579132,5870603,48523328,48524116,68630703,5275405,40270776,40269423,59992401,4240752,31026373,31026204,55484131,4052451,21845728,21845849,9
37817952,2647546,32749303,32750664,64110194,4528214,40704146,40703178,53549338,3928000,29006472,29006850,46221750,3365527,19308832,19308258,46678961,3562321,25850410,25850213,18
36066773,2553675,29758477,29759202,77579284,5970995,50610596,50611694,90691259,7250515,46530126,46528744,70688840,5026394,47868769,47868580,48658122,3440729,18434036,18434003,25
32671877,2224152,28185770,28186274,78338543,6073224,53280820,53281534,85689445,6606917,45969042,45970554,66621731,4957154,35463861,35461351,46580270,3248679,17320433,17320533,25
36421594,2547949,31007506,31008752,78587119,6042896,48126038,48127228,69078312,5217477,39420314,39418828,61076929,4365345,28618565,28617958,49377157,3429311,19732960,19732771,21
35947642,2498257,31351439,31353416,67062244,4882163,43525389,43524006,75589918,5938208,42412457,42412196,81289130,5889173,37181823,37182716,65194633,4744871,31127182,31126220,8
35525090,2549080,24260336,24260826,76412178,5806888,46911789,46911361,77291946,6361175,35899483,35900685,59853742,4438533,26724798,26723838,48472485,3425705,17626204,17626504,1
31055235,2220127,21261347,21262213,74671613,5636547,48608808,48608807,70302880,5834698,36098175,36098233,71443782,5581589,33233272,33232651,86507555,6696048,36610167,36611367,2
35432918,2483064,30555579,30557245,70313051,5112141,43485542,43483966,61678614,4785825,35169288,35169822,55574241,3874900,21957745,21957459,42305314,3035698,18432314,18432438,7
31476829,2153164,27526998,27527653,68058460,4898752,44961703,44963199,48875090,3542205,25972766,25971472,89215993,6816804,42576014,42575518,55398242,4018000,21122726,21122660,18
33055422,2279932,28448964,28449520,77198326,5789802,51375688,51376774,73077618,5657095,38663698,38662494,58440731,4216546,25918278,25918691,47501779,3340056,17866469,17865915,12
35917980,2499328,29890237,29890932,65118831,4667908,43396033,43395344,53557551,3987794,28530998,28531656,59185959,4256368,28230782,28230459,59626235,5077588,29171680,29172035,18
29731321,2177098,20516391,20516623,65483122,4873067,43715362,43716833,84600552,6815236,39453336,39452672,71642874,5752611,33889172,33889669,97641142,7672112,38123755,38123608,6
35946909,2537525,31808587,31810379,74384636,5719235,49821103,49819993,57382674,4278618,27961612,27961694,74358761,5573269,35612731,35612402,47753326,3396542,16964941,16964862,16
34215869,2350324,27433250,27434602,78365297,6071652,51354254,51353209,73845193,5533797,38557694,38558480,84013034,6237981,41426126,41426404,68110275,4979285,29932830,29933071,8
33182022,2328145,28771841,28772182,64860419,4700657,43408641,43408653,62285951,4859091,34488791,34489167,78320469,5755576,39995994,39995866,56565924,4056895,23669104,23668785,28
31830220,2193873,28458729,28459937,68339836,4887549,45593362,45592800,47838952,3521355,24301704,24301464,46978732,3364854,18612104,18611975,34807798,2676855,17519946,17519669,20
33767040,2312783,30297182,30299018,76785184,5912874,50523490,50522638,84847356,6659730,42345940,42346229,74772490,5280564,47460832,47460860,100092555,7724286,42471255,42471704,15
34897061,2409519,29131725,29132409,76246480,5788912,51388490,51388609,58379749,4423679,29240447,29240254,58233263,4027858,31091767,31091379,45757775,3214002,16410691,16411201,10
31810221,2290827,21881605,21881702,79776877,6203536,48990931,48991793,77569249,6192442,37105520,37105850,48188693,3592884,24458087,24457434,46610000,3285241,16836105,16835753,1
30404651,2055978,25381973,25382406,73169604,5329633,50116145,50117675,71846915,5540208,41799457,41798371,65701027,4587095,34810206,34809645,50385229,3585654,19246296,19246960,9
35739153,2473182,30673456,30675531,74692049,5645082,49087788,49086768,59180942,4375760,31222303,31222594,54729373,3933372,26482353,26483591,46087359,3235912,17008672,17006393,10
28998333,2159756,20876738,20877176,71034992,5376416,42735948,42736836,87820465,7074762,42621886,42622040,76768554,6254013,31912803,31913390,108043190,8818881,40124828,40123883,6
39059058,2800739,32558852,32559764,69375241,4927434,44745583,44746597,63996591,5018142,38577759,38576595,56706359,3971649,24954794,24955852,50734100,3639896,21363840,21362316,17
28874883,2094854,19502797,19503097,67556507,5081690,44112542,44114820,81198681,6595519,39835323,39833070,74011881,5941389,33027148,33028107,102692806,8034312,42204736,42206097,6
31979981,2245211,23591931,23592113,75024853,6013365,47089480,47090356,61299626,4676938,31599390,31598963,77682638,5831057,35156038,35156704,71859162,5488234,22526259,22524962,3
36431562,2509489,32176090,32177345,66604359,4743635,41663376,41662128,61673163,4811827,33543286,33544758,60631099,4285461,26054952,26053738,46956805,3310534,20972851,20973369,7
31698912,2156069,25842059,25842221,79369753,6222713,53055065,53056135,61723445,4540570,28276148,28275592,74904877,5541284,36648264,36648234,55822763,4046350,22308559,22308232,14
35964368,2526613,29959063,29959367,74679767,5783480,49160856,49162241,60010953,4589241,31061215,31059711,75035298,5618239,33703749,33704169,56199541,4043988,22973020,22974444,14
39424871,2870369,26930989,26933234,83137372,6555684,48626474,48625554,78936322,6306107,36562702,36563603,56767062,4063244,26233880,26232257,48251896,3360897,17689235,17690104,1
33309712,2416102,23353764,23354583,76726728,6037337,47216276,47217449,63185695,4886594,32468398,32467540,81045593,6023383,34960033,34960319,74675039,5698048,22886031,22884868,3
34472857,2378248,30365179,30367215,66387870,4717740,42853217,42851193,46769798,3307748,22612045,22612034,52255537,3815229,23189929,23189932,29977536,2309720,15411538,15411585,20
31280078,2249141,21793831,21794347,75447397,5927144,45003167,45003983,79179121,6452630,37490585,37489969,58106195,4439086,31162413,31162377,88413659,6738979,43006911,43007370,4
37132636,2634834,31449351,31452500,64603355,4635954,40313650,40310739,50537923,3752614,27083997,27084559,46458036,3302800,18417159,18417168,32460467,2554321,16281204,16280395,20
33210577,2262902,30204169,30205277,80828265,6274617,52821553,52822144,80461231,6052320,42261368,42259962,56280171,3981819,26633375,26633404,47098147,3282790,17360081,17360109,27
34374369,2382410,30178784,30180940,72891273,5288451,48098385,48097420,65994770,5111853,41274993,41275580,59976656,4350799,28223011,28221668,46680152,3222832,17073674,17073560,13
35903483,2466012,29089039,29089709,67436827,4831888,44027177,44026914,61398403,4777169,33257494,33258183,61263431,4404430,25127828,25127024,42373711,3160685,18505866,18505857,7
37839145,2629998,31928207,31929054,65295605,4666481,41130411,41129573,47122691,3335430,22343126,22343454,53083997,3931144,23647262,23647158,28861164,2261730,15231521,15231288,20
32679975,2253090,28007980,28009542,78125738,5877655,51642627,51641507,70820594,5274182,40931177,40933798,62196513,4427093,33170523,33167739,48747945,3455899,17222040,17222419,9
34647026,2362003,31107400,31108648,78965683,6090241,50712761,50713233,70346903,5316761,41391811,41391778,53432803,3822151,25076600,25075689,46008722,3172455,18338244,18337768,13
35452701,2455703,29522969,29524160,67198788,4934961,43176559,43175765,61176262,4769901,33645982,33647250,61152950,4301607,26553290,26552390,42296731,3110408,18461755,18461747,7
32687361,2328317,21933548,21935622,69793701,5587072,47114786,47114429,64545023,5029453,33044842,33044566,75866595,5666375,33786016,33786289,75602007,5833425,25002618,25001816,3
33269940,2372075,23736336,23737384,69238948,5424735,43309051,43309200,75706158,5802414,35739098,35740806,74011076,5789367,39099701,39097042,62836890,4741266,19884279,19884345,5
35332393,2449329,29486776,29487386,65764463,4771342,44436948,44436346,50564679,3743889,25423057,25423587,47920872,3455420,18044417,18044219,30347078,2448905,15482640,15482300,20
33938108,2360832,28873477,28873496,76312972,5786347,50620425,50622156,70487802,5327206,41288769,41289411,58472942,4153732,26950737,26948351,45093035,3184657,17656842,17657695,13
33092203,2312751,28554262,28555214,77357472,6018371,49916751,49916594,80302818,6309318,41160386,41160605,67577621,4783241,46417231,46417531,50165622,3557469,18908193,18907229,15
32723843,2234978,27833006,27834653,70317189,5156039,47143582,47143579,69239630,5383971,37909909,37909413,69139429,5067414,29309813,29309005,50448319,3617703,18253765,18253707,16
33519501,2329196,29484945,29485511,76249961,5680409,48560865,48560977,38623718,2960009,24209442,24211334,70312321,5148317,31564315,31562007,56430826,3991097,24844510,24844548,26
38109706,2682797,31224674,31225207,73814756,5817262,49004495,49004436,81113091,6203012,39620231,39620512,49140789,3366840,23532513,23532612,52845843,3769406,20563378,20562784,23
35461583,2503175,30765686,30766284,67988568,4908196,42319005,42318640,49608368,3680382,26839940,26840445,47655864,3452949,20087688,20087288,48960039,3697157,26945822,26945484,18
33176214,2270116,29560536,29561394,75067938,5647255,48208577,48208313,69533322,5297424,40209218,40210380,57570659,4048984,31326958,31325440,59339772,4222161,23811582,23811623,9
30981206,2086447,27252762,27254313,79344183,6204258,52569409,52568327,60170237,4512387,29325925,29326881,74103369,5529002,37578909,37578868,60734459,4297864,26724830,26723711,14
33673636,2386196,23223947,23224415,76160213,6015476,44538080,44538995,76298100,6158974,35738246,35738797,53750943,3970394,27228105,27226401,45351216,3111884,17130464,17130530,1
